product,verified,rating,date,author,content,title
Apple - HomePod - Space Gray,1,4,13 Nov 2018,Bwbw,"This speaker has great sound! My only frustration is with Siri’s responsiveness—sometimes over sensitive, other times not responsive, especially when music is loud!",Amazing sound!
Apple - HomePod - Space Gray,1,4,13 Nov 2018,DCR18,Apple - HomePod - Space Gray it's Apple. Works as expected,HomePod
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Kenollow,Best sounding smart speaker on the market hands down,Great speaker
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Kittykisses73,If you love music this speaker is amazing. The sound quality is unbelievable. It’s well worth the price.,Got to have!!
Apple - HomePod - Space Gray,1,4,13 Nov 2018,Jackson,"This is awesome for use with Apple Music. There is little other value but for me it does exactly what I was looking for. Added bonus, I can throw the sound from my Apple TV. Not quite home theater level, but MUCH better than the tv speaker!",Great for what it does
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Jeepster40,"I love music and this HomePod delivers. It sounds noticeably better than my Bose or Sonos. Siri works just great even when the music is loud. It has some limitation but if you don't know them without me telling you, you probably wouldn't miss them anyway. My my purpose is music for this speaker and its amazing .",Super
Apple - HomePod - Space Gray,1,5,13 Nov 2018,TBear,This thing sounds incredible. And I like that it’s not as bass heavy as the Bose products tend to be. And it actually works better and responds quicker with my Phillips hue product.,Awesome sound
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Gadgetguy11,"I preordered an Apple HomePod from Best Buy. Picked it up on Friday after work. Early Saturday morning I was at Best Buy buying a second one before they sold out. Yes, the sound was really that good!

 I own a number of Amazon echo devices including several Echo Show and several Google Home devices. Alexa and Hey Google outperform Siri. But if you’re buying this for sound, nothing even comes close. The sharp, clear high frequencies because of the seven tweeters which are computer controlled cannot be duplicated by any other device on the market today. 

 I do not subscribe to Apple Music. I listen to SiriusXM through my computer using iTunes, and distribute it to these HomePod speakers wirelessly, using the Apple lossless wireless system. That gives an additional benefit of being able to adjust equalization through iTunes. The resulting sound is phenomenal! Please note that after purchasing these two HomePod speakers, Apple updated the firmware. They still do not have stereo capability, but they reduced the bass because a number of people thought there was too much bass! I thought it was perfect before, so I simply bumped up the equalization through iTunes and I’m back to where it was before. Don’t even worry about the stereo consideration. Each speaker fills the room and sounds so multidimensional, you will think you have surround sound from HomePod. Crisp in your face audio in every area of your room!

Highest Recommendation!!",Audio in a Class by Itself
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Buck,"I love the HomePod. It works
Perfectly with ITunes and
Setup was Super easy. If you love Apple Product this is One To have",Fantastic
Apple - HomePod - Space Gray,1,5,13 Nov 2018,H25H,Apple for your ears. Ripe rich sound just right classical and jazz.,Magnificent
Apple - HomePod - Space Gray,1,4,13 Nov 2018,Prospero89,"The sound quality of the speaker is phenomenal. However, you need to be deep in the Apple ecosystem to fully enjoy using the HomePod. Apple Music support only, no Spotify, no direct Bluetooth connection, airplay only. There are quite a few features that need to be added that are coming in future software updates, so, if you don’t have all Apple products, this isn’t necessarily the best choice. For those deep in the Apple ecosystem, it’s a great device.","Great sound, locked ecosystem"
Apple - HomePod - Space Gray,1,3,13 Nov 2018,anmeadows,This speaker sounds great but Siri is just as bad as usual and I thought it would pair with more things (like my Apple TV),Great sound quality
Apple - HomePod - Space Gray,1,4,13 Nov 2018,Aaron,"Still some features that are waiting on an update like the ability to stream your movies from your Apple TV to
The speaker or the ability to pair two of these together. When these features come it’s easily 5 stars",Awesome Speaker
Apple - HomePod - Space Gray,1,5,13 Nov 2018,CombatKeeler,"I enjoy the simplicity of this device. It’s expensive but having already owned a plethora of Apple products, I felt it was a no brainer.",Despite what people are saying...
Apple - HomePod - Space Gray,1,5,13 Nov 2018,jjack906,This is the best music player out there. I don’t want to order anything but I want to listen to great music. Apple does it best!!!,Fantastic
Apple - HomePod - Space Gray,1,5,13 Nov 2018,wilkinxp,"I had 4 Alexa speakers at home, now I have 2 home pods and getting 2 more as soon as I can. the sound is great, Siri is not intrusive like Alexa, It feels more natural to give Siri comands when controlling my Smart house. I have all my music from Apple so I have no issues when accessing my Albums.",Amazing Sound
Apple - HomePod - Space Gray,1,4,13 Nov 2018,Airbornebuckeye,"So I was very excited to be one of the first to get the new Homepod as I love most Apple products. The sound blew my mind right in the store! So I got home and set up was pretty easy however that's when I discovered the HomePod's big flaw! It doesn't connect to your phone or ipad via bluetooth like most speakers. It operates under the premise that you have Apple Music (which I do) however it will play songs based on what you tell Siri to play. Most times you're scrolling through your music on your phone and you press a song to hear it. The Home Pod only let's you play pre made playlists that you create or you tell it to play a specific song. I was surprised how much of a pain that was. Luckily rumor is that Apple is working to fix that otherwise I'd have returned it even though it sounds great! Get on that, Apple!",Amazing with one HUGE flaw
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Yankeesfan3564,This speaker sounds amazing & I love the built in Siri functionality. Siri might not be as “smart” as Alexa or google home but for my purposes of playing music & basic questions or commands she works perfectly. I can’t wait to start getting HomeKit enabled smart devices to connect to my HomePod.,Excellent sounding speaker
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Robe,"Great sound and works with Apple Music. I wish siri could be better, but that should improve soon.",Awesome
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Breakingmuse,"The homepod produces the best sound I've ever heard come from a speaker the lows, mids, and highs are all spot on. The bass is perfectly tuned as well, perfect rumble with no distortion. And Siri is getting more intuitive with each update.",Best sounding speaker ever
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Savagerydnslabs,The sound quality and music selection with Apple Music makes this a must. Alexa has better connection with smart home stuff but the sound sucks and she plays the same music every over and over.,Sounds amazing
Apple - HomePod - Space Gray,1,4,13 Nov 2018,Littlekis,It’s a great speaker and love the way it works. Definitely recommend it,Great speaker
Apple - HomePod - Space Gray,1,5,13 Nov 2018,iFr3d,... sounding smart speaker! The microphone for the Siri commands are near perfect. Some may say others are more “intelligent” but it provides all I need. HomeKit is a pleasure. No problems syncing as well as adding devices. Did I mention the sound lol,The Best...
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Norbs,"I love my HomePod! It have awesome sound and easy to set up. I don’t understand those who give this a poor review. If you love Apple, this it a great addition! I liked it so much, I purchased two!",Awesome
Apple - HomePod - Space Gray,1,3,13 Nov 2018,ReelVideoMan,"As an Apple fan it pains me to not recommend the HomePod. Now as a speaker with Apple Music it is fantastic and if that is what you want you should hands down purchase one. I have Apple Music and it integrates and sounds amazing on the Homepod. What is frustrating is the weakness of everything else. It constantly misunderstands (except oddly with Apple Music commands) the queries given to Siri. It frustrates me when my iPhone and Hompod fight for control (Apple needs to get their act together on this). It's a nightmare using it with the Home App (although I don't know if this is an issue with my Phillips Hue Lights, the Homepod or both). Bottom line if you must have the best speaker for Apple Music this is for you. All others: what till Apple makes it more useful and stable.",Half-baked as a smart speaker
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Dilly,"This speaker is awesome! It has a very clear sound to it and gets very loud. Me and my wife have it in our kitchen as it’s the center of the house for us and you can hear it everywhere you go in the house when turned up loud! Connects to my iPhone so I can change music easier. But the talking to Home pod is what makes it cool. Hands free device, works just like Siri. Love it will definitely have this for a very long time! Apple has done it again!",Awesome Speaker
Apple - HomePod - Space Gray,1,3,13 Nov 2018,Tana,"HomePod has great sound but lacks the smart function, hopefully overtime with updates it gets to the other competitors, otherwise the sound is great but fall lackluster everywhere else.",Great sound
Apple - HomePod - Space Gray,1,5,13 Nov 2018,jamied5381,If your a apple supporter than this a most have in your home. Ca not wait for airplay 2 to be released so I can purchase another to have music playing on both levels of my house. There are times where I wish I could raise the volume louder but I guess that could damage the speakers and I do not want that to happen.,You will not be dissapointed
Apple - HomePod - Space Gray,1,5,13 Nov 2018,SalesGuy,"I love my HomePod- I may have to get another for my bedroom. I love controlling my lights in the house with a request. I love having it play music for me. 
It is already great and will only get better I think",awesome sound
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Stevenrbjc,"This is the best wireless in-home speaker hands down. I have tested many speakers like Sonos, Amazon, etc. None compare to the amazing the sound quality the HomePod delivers. Definitely worth buying, recommend 100%!",HomePod is the best home speaker.. hands down.
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Guaba,The speakers are great quality! I wish it was a little bit more mobile but instantly connects anywhere you take it.,GREAT!!!
Apple - HomePod - Space Gray,1,4,13 Nov 2018,Princejason,"The HomePod sounds good. I am kind of picky on audio, so I would say it mostly ok and nice integration with Apple Music. It is funny though sometimes it randomly says hmm when no one says hey Siri.",Apple home pad
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Seth,"At the beginning I was kind of skeptical about spending $350 in a speaker, but was already so developed in the Apple ecosystem I knew it would have to be done. I am beyond satisfied with my purchase and it exceeds all my exceptstions across the board. Worth every penny and I love it. So I’m begging you to spend your 35,000 pennies as well!!",Excellent sound. Perfection at its finest.
Apple - HomePod - Space Gray,1,4,13 Nov 2018,Rjrock,Great speaker but home kit doesn’t work with Ring or Nest but definitely a quality speaker huge sound for the small size and amazing bass,Great speaker HomeKit ok
Apple - HomePod - Space Gray,1,5,13 Nov 2018,JasonW,The sound is amazing. Setup is so easy. I will definitely be getting another one when AirPlay 2 is available.,Love it!!
Apple - HomePod - Space Gray,1,5,13 Nov 2018,DainBramage,“Say hello to my little friend!” I was seriously blown away that something this small could sound so good. I was leaning towards Alexa for it’s features but the sound quality was nothing close to this. The features are going to grow with future updates. I’m satisfied with my purchase that’s for sure!,Simply Awesome Sound!
Apple - HomePod - Space Gray,1,4,13 Nov 2018,kes601,Does fine with controlling my HomeKit devices and plays audio quite well. I just wish it supported more directly than Apple Music.,"Great Audio, Lacking Features"
Apple - HomePod - Space Gray,1,4,13 Nov 2018,eddie,"right off the bat: it is locked into apple music. it sounds pretty good, which is a positive. it syncs up well with airplay enabled devices. it plays well with apple TV (no noticable delay) and with apple's iphones. when you airplay to it from your iphone however using say, spotify, there is an annoying delay (about three seconds in some instances). you hit play... silence... two seconds later, music plays. same with pause. harsh reality is it seems to only do that with spotify on my iphone.

otherwise, you can set alarms, reminders, ask for basic information and siri responds well. lots of room for improvement but i feel like i got a good product after a couple of months of using it daily. 

works very well with apple homekit.",great sound. decent functionality.
Apple - HomePod - Space Gray,1,4,13 Nov 2018,KirkS,Kept at the center of the room it sounds really good. Works great on its own and when connected to Apple TV or via airplay from the phone. But Siri isn’t as smart as the she is on the iPhone. I get a lot of ‘cannot answer that’ responses. Hopefully it gets more capabilities down the road .,"Good sound , not so smart"
Apple - HomePod - Space Gray,1,5,13 Nov 2018,GoPackGo,The audio clarity is AMAZING! Siri also works great. This is a MUST have if you’re an Apple fan.,Prepare to be AMAZED
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Rodge,Compare to the others out there if you are looking for the best sound this is the one,The best sound!
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Epal1264,This speaker will fill up a room and has much more bass than I expected!,Better than I expected!!
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Lace11,I really love the HomePod! The sound is incredible & and crisp!,Great Speaker!
Apple - HomePod - Space Gray,1,5,13 Nov 2018,TheDude,Speaker has great sound. Look forward to software updates to add more functionality.,Great Sound
Apple - HomePod - Space Gray,1,5,13 Nov 2018,tbrumfield0315,Love the Homepod. It sounds amazing and it has made my homekit devices more reliable.,Great Product
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Marketa,Way louder and more powerful than an Amazon Alexa.,Works like a charm
Apple - HomePod - Space Gray,1,1,13 Nov 2018,Beats,Too bad this HomePod sounds awesome because this has very limited functionality. Not even close to what any amazon alexa piece can do. I would not buy this ever again,Horrible functionality
Apple - HomePod - Space Gray,1,5,13 Nov 2018,boricua,one of the best apple product i have had on a long time,good
Apple - HomePod - Space Gray,1,4,13 Nov 2018,Randomguy,"The HomePod is a good sounding speaker, and if that's what you're looking for this will be good. However, if you're looking on something on par with Alexa or Google, you'd be better off with a Sonos","Great sounding speaker, not so great assistant"
Apple - HomePod - Space Gray,1,4,13 Nov 2018,PhillySalesMen,"Excellent sound for a speaker this size, but like most YouTube and online reviews, it's lacking badly in the smart aspect of the speaker. Also locked down entirely to the Apple ecosystem and for $350, it doesn't sound that great with all the limitations!",Apple's first smart speaker
Apple - HomePod - Space Gray,1,5,13 Nov 2018,sergio1lakerfan,Item works very well with no issues and would recommend.,Apple Speaker
Apple - HomePod - Space Gray,1,5,13 Nov 2018,JimmyJack,I will start by saying that I have the Sonos playbar with 3 other Sonos speakers and this Apple HomePod sounds better! Not to take anything away from Sonos but Apple hit a triple and not a Homerun only because it doesn’t give you all the functions that the Amazon Echo give you. Best sound speaker by far and as long as you setup Apple Music you’ll love it! Pandora works great too but I’m hoping Apple offers updates in the future to add a few more features.,Apple hit a triple
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Cindy,We love the Apple Home Pod is a wonderful addition to our home. The kids from 2 year old to 11 year old and adults like to take turns telling Siri what music to play. Even the toddlers can tell her to play their favorite songs. Biggest issues we have is everyone remembering to take turns.,Awesome Sound & Easy to Use
Apple - HomePod - Space Gray,1,3,13 Nov 2018,Djohn,"You can only stream apple music and spotify. So if you don't use those to stream music then I would not get it. 
It does sound good though.",Good sounding
Apple - HomePod - Space Gray,1,5,13 Nov 2018,jamescake13,"I am very impressed with the sound quality of this speaker. Best I’ve heard out of comparable devices. Siri could definitely use a revamp to compete with Alexa and Cortana, but the smart functions for playing music work well. I haven’t connected any other smart home devices so I can’t speak to the performance of these options.",Amazing sound quality and user friendly interface.
Apple - HomePod - Space Gray,1,2,13 Nov 2018,ei1v,Bought this as my kids are Apple fanatics set it up with WeMo switches that I already had set up but had to spend another $40 for WeMo bridge so my kids can ask Siri to turn on and off lights,So far not worth it
Apple - HomePod - Space Gray,1,4,13 Nov 2018,Giancito,"Apple managed to make a great speaker, the sound was loud and clear, very crisp sound. Using Siri to control music, lights, and other HomeKit devices was fantastic, but limited in other features. Ultimately I returned it because I couldn’t justify the price.",Awesome Quality Speaker
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Paulny61,HomePod is an excellent addition to our home and Best Buy made the purchase simple and easy with excellent service provided by the store.,Great purchase
Apple - HomePod - Space Gray,1,4,13 Nov 2018,DobberK4,Love this speaker the technology automatically sets it up for the best sound no matter where you place it. Siri will play all your Apple Music and you can stream any other source from your iPhone or iPad. You can also use it with your AppleTV. Once Apple updates it with more assistant features it will be awesome.,Awesome Sounding Smart Speaker
Apple - HomePod - Space Gray,1,5,13 Nov 2018,jlfagen,The HomePod is a great little speaker! Sound quality is awesome and fills the room. Love using it to control my HomeKit devices. The one downfall is Siri is not the most intelligent and could be improved.,Love the HomePod
Apple - HomePod - Space Gray,1,4,13 Nov 2018,TomJ,Very impressed with the sound quality of the HomePod. Although Siri could learn some lessons from Alexa. Apple Music subscription is a must for the full experience. Overall very pleased... and no rings on my wooden table!,Great sound in a small package
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Daddie1,"After I bought the white HomePod l came back for a second. I’m still waiting for AirPlay 2 so drop so I can play music in stereo. One sounds great, two should be even better.","So nice, I had to buy it twice!"
Apple - HomePod - Space Gray,1,5,13 Nov 2018,jimmyjimmy,One of the best speaker in the market. The sound that this device delivers it’s incredible.,Amazing Sound!!!
Apple - HomePod - Space Gray,1,5,13 Nov 2018,jdogg836,"First off, even though it is a little pricier than the competition out there the sound is amazing. Who would have thought that such a small compact unit could deliver that sort of bass. Siri works well for simple tasks, and works amazingly well with HomeKit to set lighting scenes or adjust the thermostat. The mics are sensitive and hear me from a few rooms over or even while the music is playing at a high volume.",Great Sound - Mic Works well with HomeKit
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Onsyte,So far is okay. It is a great speaker for audio. Has a great range to activate from a different room.,Great speaker
Apple - HomePod - Space Gray,1,4,13 Nov 2018,FlyinHawaiian,I'm a Apple fanatic and bought this as I normally would as a new Apple product. It's on ok product but does have it limitations compared to its competitors.,"Ok product, needs work"
Apple - HomePod - Space Gray,1,5,13 Nov 2018,MeMe,Great sound! A lot of bass! Loud!!!!!!!!!!!!!!!!!!!,Awesome
Apple - HomePod - Space Gray,1,5,13 Nov 2018,kennybaby23,I love anything Apple. Great sound. Can’t wait for it to do more!!!,Great sound
Apple - HomePod - Space Gray,1,4,13 Nov 2018,ahurapro,"Slightly disappointed that the AirPlay 2.0 is still unavailable, this doesn't work as advertised. Apple has taken over a year to enable it. 

The sound is pretty darn good, looking forward to add on subwoofer options.",Pretty good for what it is
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Edwin,"Very clever, Apple joins the existing home personal assistant market - pretty good, sound quality could be better..... and Siri still needs work... but as an apple fan boy... I would still recommend.",Another Apple Gem
Apple - HomePod - Space Gray,1,3,13 Nov 2018,PYJT,"Audio quality is its strong suit, had to take 2 stars off the score due to (1) its relatively high price, and (2) less than smart Siri AI.",Great sound quality
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Eriv88,If you’re looking for a great sounding speaker and are into the Apple ecosystem this is great. I have all my home automation hooked up with Homekit and it works great.,Great sound
Apple - HomePod - Space Gray,1,5,13 Nov 2018,tonytons,This Apple HomePod sounds really good! I’m invested in the Apple ecosystem and it works very well for me. Hopefully more Apple HomeKit compatible devices later on,Amazing sound
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Juju,Speaker has great sound quality. Very crisp and sharp.,Good sound quality
Apple - HomePod - Space Gray,1,3,13 Nov 2018,kash,I really liked it at first but then when u get around too many apple products it gets confussed ..I like it just not worth it for the price,It’s nice
Apple - HomePod - Space Gray,1,2,13 Nov 2018,speedbooost,"there was so much hype about the sound engineer involved into making this speaker, yes it sound decent but not that good. I have Bose sound link mini thats over 3 years old and cost me less (around 150) it sounded better than this apple homoepod. the only thing I liked about this speaker is the material quality and that's it. it is not as smart as you would think, siri is useless, at least to me.",not best sound speaker/smart speaker
Apple - HomePod - Space Gray,1,3,13 Nov 2018,Warawara,"Not that I expected, Apple first generation is always wrong, I will wait for 2nd generation.",Apple first generation is always wrong.
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Bf3107,This product is a great addition to smart homes. You can control everything from your lights to your music with just your voice. Highly recommend.,I love it
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Ss1994,This is the best sounding speaker I have ever owned!,Love it!
Apple - HomePod - Space Gray,1,4,13 Nov 2018,Pilz,I love the sound quality. Works great with Apple music but Siri could be a lot better,Great Sound
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Kade,"The price does hurt a little, but it’s totally worth it. Quality of build and sound is great. Siri isn’t super smart... but an update could fix that pretty easy. I’m hoping that happens soon. In the mean time, I’m loving the speaker in the kitchen /living room as it puts out 360 degree sound.",Fantastic
Apple - HomePod - Space Gray,1,5,13 Nov 2018,thebfuchs,I love this speaker! it truly is the best out there for anyone with apple devices. would not choose another speaker over this.,Best Smart Speaker out there
Apple - HomePod - Space Gray,1,5,13 Nov 2018,AppleCare,Yes I’m a fan boy. Yes I love apple. I also like nice things that work in general. This just happens to be one of those. It’s a premier product that - if you’re in the Apple ecosystem - is untouched. I have multiple soundlinks from Bose (love them) but this has the Apple Music thing down. If you can spare the 400 get one.,Don’t buy the negative reviews
Apple - HomePod - Space Gray,1,5,13 Nov 2018,cwilliams706,"This speaker sounds phenomenal for it’s size! Siri is the only drawback, sine it’s not as far along as it is on the iPad/iPhone/Mac.",Excellent Speaker
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Sethal,"This thing sounds really good, but I use it mostly for Siri. Easily access all my Homekit devices with out pulling out my phone.","Great sound, smart home helper."
Apple - HomePod - Space Gray,1,3,13 Nov 2018,Joeyd101,Apple has perfected the sound quality with this device. Siri is not a powerful force yet. I would suggest google home device if you are looking for something that offers more.,Great With Apple Music Subscription
Apple - HomePod - Space Gray,1,3,13 Nov 2018,BossAlaa,It’s still so dumb speaker. I trust Apple and trust they will come with a new update to make it smarter.,It’s good
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Warwick1g,The HomePod is pricey but well worth it if you value your music sound quality.,Great sound
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Adiel303,I’m in love with the new item i just purchased. It makes life easier.,Great products
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Onie8,Very handy and easy to use. Great sound from a very small package,Great sound
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Xioo,"As many reviewers have said, the sound quality is amazing. It is small, solid, can get loud without distorting. That alone would be worth the purchase. However, the way it interfaces with the whole Apple ecosystem is flawless. If you have Apple Music get this speaker. If you get this speaker, get Apple Music. Additionally it works great with Apple apps such as Notes. iMessage. Calendar. And so much more. I am bought into Sonos to the tune of several thousand dollars, however the HomePod is getting me to rethink this.",Best In Clasd
Apple - HomePod - Space Gray,1,5,13 Nov 2018,GyroGeorge,I love this thing if you have Apple Music this is a must. Siri can listen even when music is on full blast. The base is amazing and fills the room with sound.,Sounds Great
Apple - HomePod - Space Gray,1,4,13 Nov 2018,Aram,As you may already know it sounds pretty good. The base was too much for me. The microphones are incredible. It does not sound as good as stereo speakers and you can’t pair two of them to work as stereo speakers.,Not good enough yet
Apple - HomePod - Space Gray,1,5,13 Nov 2018,TheWooFam,The Apple Homepod is the best sounding speaker at this price. The white one is low key that it doesn’t draw attention to its presence.,Best speaker at a low key color
Apple - HomePod - Space Gray,1,4,13 Nov 2018,Jughead,Great sound when combined with Apple Music! Looking forward to Siri being brighter!,Love it
Apple - HomePod - Space Gray,1,5,13 Nov 2018,gingy,The Apple Homeopd hhhas great sound and is very easy to set up.,great bluetooth speaker
Apple - HomePod - Space Gray,1,4,13 Nov 2018,Maumaubr,"The HomePod is great if you’re and apple customer and if you also have WiFi. It does not work via Bluetooth and if you don’t have Apple Music your options are also very limited. If you fill the 3 requirements thought, you will love this speaker. The quality is decent, and it is also a lot of fun playing with your musi and Siri!",Home Pod
Apple - HomePod - Space Gray,1,4,13 Nov 2018,SkyGeek,Sound staging is amazing - depth and quality aren’t lost with volume. Only disappointment is that Siri isn’t yet as capable as I would have hoped.,Awesome sound
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Awesome1,Bought as a birthday gift for a friend. They fell in love with this item. What can I say about Apple that hasn’t already been said. Worth the money I paid for it.,Awesome
Apple - HomePod - Space Gray,1,5,13 Nov 2018,djrarebreed,Excellent speaker great with HomeKit will definitely buy more,Love the HomePod
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Jimbeau1968,Wasn't even shopping for one of these until I heard the demo in the store and I was sold. It's amazing sound quality and Siri and it controls our Hue lights. We've ended up buying them for 3 rooms!,LOVE IT!
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Indians724,HomePod sounds great. Can’t wait for Apple to release the firmware update to allow stereo sound so I can get a second one.,Great sound
Apple - HomePod - Space Gray,1,4,13 Nov 2018,GlenLantz,"The sonics and build quality of this little speaker are impressive. Sounds really nice across the living room. I plan to pick up another for the opposite end of the room at some point. Would love to hear this vs. a pair of Sonos Ones, which can be had for the same price.","Great sound, but pricey"
Apple - HomePod - Space Gray,1,4,13 Nov 2018,Applewood,"If you’re embedded in the Apple ecosystem this is a great speaker. Not as smart as Alexa, but Siri is respectable for common requests. I bought this as a music smart speaker for my Apple Music subscription and it sounds amazing no matter where I put it, I’m very pleased. Hopefully software updates will expand Siri’s utility, as that is a major drawback, in addition to the lack of third party integration (eg. Spotify).",Great Smart Speaker for Apple Users
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Repentantgamer,"I was initially skeptical of the HomePod but after using it for several weeks I think it's a fantastic speaker. The sound is incredibly rich and projects in all directions. While Siri isn't perfect and is actually restricted in the HomePod compared to the iPhone, the controls work pretty well and it picks up my voice nearly everywhere.",Incredible sound for its size and price
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Spoiled,You need to get this on sale. It is crazy expensive. That being said it has great sound. It vibrates the surface it sits on to produce bass not expected of such a small speaker. Great for a room.,Greatest blue tooth speaker
Apple - HomePod - Space Gray,1,4,13 Nov 2018,MNKid,Great product! Sound is phenomenal. Fit and finish is perfect. Only gave it 4 stars for its lack ability to play 3rd party services.,So close to perfect
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Giraffe,"The speaker is fantastic, Siri works really well with home kit",Sounds great
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Norm,The speaker is small but the sound quality is amazing .,Great sound
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Resqhopper,Amazing sound. Easy to setup. Works perfect as a home hub for anyone who uses the homekit ecosystem. Siri is lacking but she will get smarter over time. If you have invested in the Apple ecosystem then a HomePod will work great for you.,Amazing sound
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Dianaw,"OMG how can I count the ways? The access to music, ease of use etc. is fantastic. I also love the sound.",Love the HomePod!
Apple - HomePod - Space Gray,1,4,13 Nov 2018,RichM,"If you are part of apple ecosystem, this works amaxing and has great sound. Paired up with my applerv easily and my network.","Awesome sound, easy setup"
Apple - HomePod - Space Gray,1,4,13 Nov 2018,Picnic,"Wonderful sound in lrg room w/area of 2 stories. Hey Siri has been quite good for creating and adding to lists/reminders, timer, all music related (who’s playing, favorite, add to playlist etc,), questions like where is Black Panther playing, of course weather. Siri responds to very low volume command-amazing. I will probably buy a second Homepod when Airplay 2 is available-both for stereo and to move occasionally to second room. I will add a 5th star after Airplay 2 I expect.",Wonderful addition for Apple centric
Apple - HomePod - Space Gray,1,4,13 Nov 2018,JBlumberg,"Sound quality, setup process and microphones are great. This thing can hear me over just about anything. The only issues I have are when it picks me up and I don't want it to. I prefer to do timers with my Apple Watch since they are quiet and unobtrusive and frequently the HomePod will pick up that command. I rigged up a bunch of Homebridged smart devices (including my TV and Sonos speakers) and it controls them all pretty well. Excited to see how this evolves (and it really needs to if Apple wants to stay competitive) but even as is I don't regret the purchase.",Great Sound and Microphones
Apple - HomePod - Space Gray,1,2,13 Nov 2018,Man4allsea,I returned my home pod a week after buying it. $350 for a good sounding speaker that was way too quiet.,"Good sound, too quiet, too pricey"
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Gigahertz124,I love it. It connects seamlessly to my Apple TV :-) I can clearly hear voices and sound effects where my old sound bar wouldn’t work. It reminds me of how Bose used to be signal to noise ratio wise.,Way better than expected.
Apple - HomePod - Space Gray,1,5,13 Nov 2018,StevieG,The apple HomePod is a AWESOME piece of TECh and the sound is amazing . I LOVE IT,GREAT sound
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Carrwash,I love this thing. Amazing sound which far exceeded my expectations. I bought a Sonos and ended up returning it for this and I'm very happy.,Amazing sound
Apple - HomePod - Space Gray,1,5,13 Nov 2018,JoeDaMan88,"I know the knock on the HomePod is the lack of smarts. I agree, however I purchased this for my love of music. No other smart speaker is as ""smart"" when it comes to sound as the HomePod. I am in the Apple Eco-system so this works perfectly. It is my second HomePod and I am looking forward to stereo sound coming from Apple soon!

In terms of Siri, I know apple will begin updating the software that drive it...so it should get better with time.",Absolutely Great Sound from a Compact Package
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Jazzi,OMG this this is the bomb! a bit bigger than expected but absolutly the best item ever bought only time will tell,How do I love Thee
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Chas828,"While this is not the smartest speaker unit on the market, hardware wise it is the best sounding speaker. Hopefully with software updates it will become smarter",Best speaker on market
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Mmttu,"Has great sound variety, and siri hears the faintest voice. Would be better with 2 speakers",Great sound
Apple - HomePod - Space Gray,1,3,13 Nov 2018,Slikrik,The sound is great but there are several times that Siri says “cannot do that on the HomePod” Disappointing as the Google Home seems to do many more tasks!!!,Great sound but Limited commands
