product,verified,rating,date,author,content,title
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,thea,The Nest is definitely worth the money spent. It is helping us save so much money on our heating bill. I love the self learning technology and ability to control from my phone anywhere.,Great $ Saver
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,3,23 Nov 2019,mjur0,"I have a lot of good things to say about this thermostat and very few bad things to say. Design, functionality are all great. My biggest gripe is that Google/Nest have not integrated this product with HomeKit so I can't use this with Apple Home/Siri. This is a poor decision hence the lower rating.","Nice thermostat for a good price, HomeKit lacking"
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,jtorres254,"My experience with google products has been a positive one for the most part. This thermostat continues to not disappoint. Setup and instructions are super easy. 

Our electric company here in San Antonio gave us an $85 credit plus another $30 annually to participate in Rush Hour events; these are merely high usage times where you agree to let the power company and the Nest change your thermostat setting a few degrees a few times a week to help ease strain on the grid. 

Integration with my Philips Hue gen 1 bridge, MyQ garage door opener and Amazon echo is great. Being able to remotely control and shut the system on/off is fantastic. 

It IS a bit pricey, but there is so much technology in this little device that will actually save you some money on top of the elec company's incentives that it will pay for itself very quickly, compared to other green tech that takes years to recoup.",It's worth it. Ditch your old analog one.
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,1,23 Nov 2017,Ghab,The Nest was not compatible with my homes wiring system,The Nest was not compatible
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Sep 2020,kims,"Looks awesome and works great, keeps the temperature where we want it",Nest
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,GCStein,"I got this as my best friend already had one installed in her home and she was rave about it. I haven't noticed a major difference in air flow, temperature stability or whatever; but my power bill has been lower! Another thing I like about it is that it takes into account when we're not in the house, so depending on how much travel we do this year I should be able to see more of a difference in energy conservation in the form of a much lower power bill.",Great Product!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Jun 2020,Selva,Always big lover of this product. The comfort it renders and the energy it saves eventually pays off the cost. + Comed rebate. This is second property i have installed this product in.,Nest for small Nest
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Aug 2020,CalebMark,"It was easy to instal, and it works amazing. I love the eco mode because it saves me so much money",Great thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Apr 2020,IamBigB,Just bought a new home and have tricked it out to make it a smart home. This was the first step in accomplishing this. Very easy to use and is setup on my phone. Has saved me enough money to cover its cost in the first year!!,Smart house addition
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,JessicaW,"We bought this thermostat because our current one kept fluctuating our house temperature without us even changing it. So far this has been one of our best purchases ever for our home! It’s smart learning technology is great and it learns so quick. Also, we love that we can change the house temperature from our phone and review at what time we choose for the house to be cooler or warmer. Great investment if you’re on the fence about buying the Nest Thermostat. 5 stars from our family! (Installment was a breeze as well)",Nest Thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,BrianMcG,"We had a very difficult to understand thermostat in our hundred-year-old house. We never could figure out how to get that one to come on at the right times (and I'm a pretty smart guy). Enter the Nest... Installation was practically dummy-proof. From the moment we installed it, we had no doubt that it was finding the optimal settings for heating and cooling our home. Bottom line: It does what I tell it to do. We are already seeing savings in both electricity and gas bills. I also love the fact that I can tweak it from anywhere using my smart phone or tablet. And the interaction between other Nest products is also helpful.",Already seeing the savings
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Sep 2020,harsh,Easy to install and easy to control house temperature from anywhere. Nice Design and look nice on your wall.,Control temperature from anywhere
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Oct 2020,CFoster,I love being able to use my phone to adjust the temperature.,Convenient
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,afern,"This thermostat has almost paid for itself by saving me money on my heating/electrical bills. My AC doesn’t run as much during summer and my heating doesn’t run as much in the winter. Also, when I leave the house, it auto adjusts the temperature to a range that won’t use as much energy. Lastly, it has intelligent scheduling so it learns when you want it warmer/cooler on average during the day.

This product was very easy to install by myself using the included instructions, tools, and wire labels. However, if you’re concerned with electrical work, just contact your HVAC company. I’ll never go back to a “dumb” thermostat!",Great thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,Brianarg,This was my second Nest for our 2nd home. I also bought one for my daughter's condo. Great to be able to save money on heating and cooling so easily. Also great to be able to change settings from our phones!,Love my Nest
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Eyedea28,"I was a little skeptical about purchasing one of these because they are the most expensive of the smart thermostats.  I was very impressed with the build quality, and also the instructions to wire it.  Installing this was a breeze because the instructions were so clear and there are even videos which make it even easier.  Total installation time took about 15 minutes.  Everyone is impressed when they see it.  I love how Incan wake up in the middle of the night and change the temperature from my phone without even leaving my bed.",Awesome product
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Aug 2020,RoRi,Love the slick look of this thermostat. Super easy to install and has been helping us save on our electricity bills.,Amazing
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Domain81,Super happy with this nest thermostat. Saves me money and looks amazing,The Best!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,tat14,Nest is a simple to use thermostat that has a great app to go with it. It def saves us money and we love the convenience of being able to adjust the temperatures while on the move.,Nest is worth it
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Jul 2020,Beagle,Had this about a year now. Pleased with how easy this was to integrate and use with Alexa devices.  This seems  to have helped with our energy usage.,Money saver
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,1,23 Nov 2017,GamerGirl,"Impossible to install, tech support was completely unhelpful. Wish I had never bought it.",Never again
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,Craiken,"Easy to install, if you use Google's compatibility test first on their website. If it says it's good, then installing it is as simple as following the app. I've started constantly checking the temperature and found the temperatures spike throughout the place at various time, helped me narrow down lack of insulation in the attic by room.

I recommend buying several of the thermostat puck things to place around the house. Just so you can use the Nest app to check those room's temp and turn on the air/heat for where you are, not the hallway your thermostat is likely to be.",Easy to install
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,Technomom,"I'm not a person who usually takes the time to review products even though I depend on the reviews to buy my items. I'm sort of ashamed to admit that. That being said, I felt that I must review this product. I have installed at least five thermostats previously in varying places and this was by far the easiest. Not only was there a place to go online to ensure the compatibility of my system but there were numerous videos and instructions to follow should I need them. I didn't need anything but the instructions packaged in the box. A smooth setup followed by immediate connection to my wireless and app on iPhone. I've been using it over a month now and I know it has saved me energy already. I am waiting for the next electric bill to truly show usage as I just bought my house. I no longer forget to turn my thermostat up or down when I leave because I now have Nest...and it has learned my habits already. It has a ton of settings but it walks you through it all step by step and it is compatible with security cameras and other things if needed. Highly recommend!",Easiest thermostat ever to install and use!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,1,23 Nov 2018,Abby,Called nest support & they are sending me a new one,Mine isn’t working
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,MomJuju,Easy install. I have had it now for nearly 2 months. Love the features with this thermostat. Saves me money. Love the app on my phone and flexibility.,Great
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,plastirob,Incredibly easy install. Works as expected. It's so easy to use and save money with. I love using it from my phone when I am away from home.,As expected
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Aug 2020,mlbk,"This thing is awesome. We've had it for 2 yrs now and it's been super helpful. No problems with it at all. We have actually seen a reduction in our electric bills and I think it's largely due to this being installed. It's so convenient to be able to program different temps at different times of the day. Sure, we want our pets to be comfy, but they don't need it nice and chilly on hot days the way we like it when we're home! And we can adjust from our phones from anywhere, so lying in bed at night, want to bump it up or down a few degrees, just grab your phone instead of going downstairs to adjust the thermostat. It tracks your patterns and preferences and makes its own adjustments to try to fit into your lifestyle as well. Works seamlessly with the Google Home, so even if we're too lazy to pick up our phones to adjust it, we can just ask Google to do it for us! It also reminds us when the filters need to be replaced, and has a bunch of other features as well. We probably aren't even using it to its full potential but we do a lot with it and it's definitely one of those things that you wonder how you used to live without it.",every home needs this
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 May 2020,Yharida,I doubted my husband could install it but it really was easy. I love that I can change the temperature from my phone and not stop what I’m doing. I’m sure it has paid itself off by the energy saved when we are not home,I had my doubts but we love it
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,LinuxUser,"I bought the Nest thermostat to save money. I didn't realize how good it was and why it is so popular. I set a schedule of times to come on and off. Compared to other programmable remotes this is easy. I like the energy history you can see how long your furnace was on. You can also see what time it came on and when it went off by the hour. You can set the thermostat to ECO mode which if heats or cools your house to the minimum and maximum levels. During the winter and your away, it could be turned down to 50 degrees. I like the fact you can be anywhere and see if your house is heating or cooling. Works great with the Nest App with cameras.",Money saving thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,Switch,Love my Nest. It helps save a little money and looks great on the wall. I love the convenience of controlling my temperature even from states away.,Great Thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Pconey,Looks cool. Easy setup. Quick learning. Easy to the app. Saves money,Love it
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,Carguy,Love it. Was easy to install. App for iPhone easy to use. Like that you can limit useage of the backup heat on the heat pump which should save some money. And it looks really good on the wall!,Great!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Aug 2020,jblazea50,I love mine. I can control it from anywhere and it saves money. How can you not buy it.,Fantastic
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,Tomdabearzzfan,"Excellent performance. I haven’t read the manual for programming the temperature yet so we’ve been manually adjusting the settings for daytime and nighttime comfort. And it hasn’t always been at the same time of day. However, when we forget to do it, this amazing thing takes over and creates a time and temp on its own. It’s really smart and we love it. I’m now not sure if I really need the manual after all. Highly recommended!",Works great!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,andrewb01,"Wifi connected, Smart and money saver! I picked the Nest over the Ecobee and feel I made the right choice. Very stylish and easy to install and setup yourself!",A MUST BUY!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,jim52,"GREAT THERMOSTAT,SAVES YOU MONEY KNOW,S WHEN YOUR NOT HOME CAN CONTROL IT WITH YOUR PHONE.",NEST-LEARNING THERMOSTAT
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,Al09,I love having the ability to control my house temperature from my phone. This is perfect for me as I am a frequent traveler.,Nice design
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,CallahanDesign,"Looks beautiful, intuitive interface, remarkable design, seem less app experience. To top it all off, it has noticeably reduced my energy costs.",Awesome product.
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,Melody,"Love the modern look of the thermostat and the fact that the ""smart"" feature helps me save money!",Nest
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,Merrrr,Love this color of the nest. It's a money saver and it's already learning my fav temps. Easy to use and install!,Money saver
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,4,23 Nov 2016,Simonoma,"It's a beautiful piece that improves the look of your home while potentially saving you money but I wouldn't say it's a necessary purchase. I love the auto away and auto home feature but if you're great about keeping a/c to a minimum, you may not get your money's worth.",Could be worth it
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Aug 2020,MGM374,"Hands down the best thermostat I've used. We've had it for a little more than a month and it does change the way the house is cooled and controlled.
Most thermostats I've used are very old with bare minimum features or just weird controls overall. The Nest is straightforward, sleek, and it feels like a solid device in the way it's constructed with a solid weight to it. The app makes it very easy to use and the ability to change the temperature without having to get up is game-changing.
The Nest also learns what temp you like it and when. It starts to schedule itself based on your temp changes. Within about 2-3 weeks a schedule started setting and we only had to make 2 tweeks to the 'learned' schedule, otherwise it was spot on. Now we don't really think about the temp in the house. Would absolutely put it in the next house that doesn't have one.",Couldn't go back to an old thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Jul 2020,LADD0517,"Very nice and easy to use,help me to save money and make more confortable my home!",Great thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Lrobinson,"I have not had any issues with this thermostat, for the month that I have owned it.  Still learning the best way to utilize it, and it's still learning my schedule.  I realize it's very easy to walk up to change the temperature on a traditional thermostat, but it is pretty cool to be able to use my phone or ask Google Assistant to.  Obviously i haven't seen a reduction in my electric bill, given It has only been a month, but looking forward to seeing changes.",Great Thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Jun 2020,Mazen,I really love the Nest thermostat. I can control it from anywhere and saves a lot of money. Conserves a lot of electricity.,Love this!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Mindy64,"I'm still getting to know all the settings I can use to save money.  My primary reason for wanting a smart thermostat was to have the A/C go off when I leave the house in case I'd overridden my scheduled settings, but I've quickly become a huge fan of being able to ask Google from my bed to turn my Nest thermostat down in the middle of the night when I get too hot.",Easy to use right away.
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Apr 2020,PeckCondo19,"We installed the Nest Thermostat 2 months ago.  Electric costs have decreased, and we can monitor the temperature of our condo when we are not there.  Great product, easy to self install.",Nesy
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Apr 2020,Fregy,"Easy to install, Nice color, I love this home product I also save more money in my gas expense, It took me some time to understand how to make it more efficient but overall Great Product.",Awesome
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Jul 2020,Crackup,I love being able to change the temperature from my mobile when I forget to turn it up.,Love the mobile functionality
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Soccerjoshj07,I love to be able to control the temperature from my phone. Looks so nice!,Great thermostat!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Aug 2020,Birdman,"After years of not believing the hype and not wanting to spend $250 on a thermostat, I broke down and purchased one of these beauties.  The price dropped to $219 which helped, but I finally pulled the trigger on the purchase and couldn't be happier.  Installation and setup was a breeze.  It only took about 25 minutes for my son and I to get it up and running and programmed.

The only downside is that it doesn't work with Apple's Home application, so Siri voice control doesn't work to control the device.  That being said, we have the Nest app installed on our phones, and my son has a Google Home Mini in his room, so we are set.  If this worked with Apple, Amazon Alexa and Google it would be perfect.",Best thermostat for the Google platform!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,NedNeiley,"Elegant design and thoughtfully designed software make this a very simple yet sophisticated thermostat upgrade, a must have for the basics in home automation. Extremely easy to install, even for the faint of heart, the learning thermostat sets itself up to learn your habits and takes it from there. The tech support is first rate, friendly and knowledgeable. The Nest software is extremely user friendly and makes setting up all of their family of products a breeze. Although a bit pricey, it’s well worth the money.",Simplicity and thoughtful design
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Oct 2020,Alexa,The upgraded 3rd Generation thermostat Is amazing. It learns so much and is super smart. It will alert you if the house is too hot or cold to make sure nothing is wrong. It will alert you if it notices a problem with the HVAC. It has Google Assistant and Alexa yo allow you to control the temperature with your voice. The sensors now performing better and noticed and adjusts when the sun is directly on it. Definitely recommend the 3rd Generation.,Great Thermostat!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,RE87,"I have heard from so many people about how great the Nest is and I decided to finally try it for myself. I have not been disappointed at all. Within 1 day, the Nest knew my entire preference of temperature along with my schedule. I don't ever have to worry about adjusting my thermostat anymore. I also love the ECO feature that will automatically turn on when it senses I am not anywhere close to my home. That right there saves me money! Very easy to install. I have no knowledge of electricians and I was able to do this under an hour.",Great smart thermometer
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,Devildog,This is probably the best investment I made this year. Highly recommend it to everybody ! $150 bucks will not only make ur life easy but will save u money in energy. I have had it for almost 2 months now and i can easily say I have saved over $80 compared to my last years bill!,Love it
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Bdporter,Great product it keeps you house at warm temperatures keeping you house how you want it everyday,Really does save you money
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,4,23 Nov 2017,Careheart,"The ""smarthome"" may sound like an unnecessary luxury, but certain home utility functions really do improve one's life. Automated thermostat is one of them!

No more forgetting to turn off the heat or A/C when you rush out the house. No more getting up for frequent adjustments when the home is slightly cold or hot. No more stairs to groan about when your tucked warmly into bed. No more multiple unsightly thermostats. We are living the dream!

Favorite features:
- Away mode tracks when nobody is home and defaults to away settings
- Ability to adjust temps remotely on extreme temperature days for pets
- Monthly usage data report
- Set schedules and change schedules whenever I want

Issues:
- Occasionally has very odd ""learned"" temp adjustments. Nest has created schedules with really high or low set temperatures. Not sure what caused this but it went away after we deleted it via the app. This has happened more than once
- Historical lookback only goes 1 wk on the app

I must also mention Nest has been fantastic. Almost a year in I noticed a chip on the glass face and they immediately sent a replacement. Love companies that stand behind their product. Builds a ton of loyalty!",No more running downstairs to adjust the heat!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Aug 2020,JoeS,"This is my second thermostat, I like the fact that it goes to eco when am away saving money.",Great learning thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,1,23 Nov 2017,Badge3682,Lousy support by nest. Don't buy. Needs more than what is sold,No
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Jul 2020,Fabio,Very easy to operate with my phone. I really enjoy have the ability to schedule the temperature for the entire week.,Best Thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,Ds2017,This is a great thermostat that you can control with you phone or your voice with alexia and can save you money on your electric bill,This is a great thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,LeAnn,"Love the ease of use, control it from my phone away from home and saves money on the electric bill",Great energy saver
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Jul 2020,Derrick,This has helped me save a lot of money and CPS offers a rebate for buying it so it really almost pays for itself.,Every Home Needs One
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,Kssuhr,Having the ability to adjust your home temperature from anywhere is a real plus. It is a little pricey but will save you on the cost of energy. It is a great!!,Love This Product
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 May 2020,Td59,"I have had the Nest thermostat for a couple of months now and I love it.  I change the temperature by my phone, it is super convenient.",Love it
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Dec 2019,Sach,"I can control from phone , don’t have to walk to it , it learns my pattern everyday and every hour , remember it for next week same day , I can schedule temp for mid night , based on forecast . Gives home away assist to save money . I am loving it",Wonderful helper
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 May 2020,ashhhhh,Love it. i love being able to control the temperature from just my phone. i like that it know when i’m away from home.,AWESOME
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Nguyen,"This was super easy to set up and install. I thought the instructions we very clear and I didn't have any issues. The temperature throughout the house appears to be very consistent as we even have a larger room that is all windows. My family is constantly running in and out of the house and it is great for our busy life style. I think the look of the Thermostat is very sleek. 

Overall, I would 100% recommend this thermostat. The ease, efficiency, and look of the product has earned a 5 star from my family.",Expensive but worth it!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,Mike139,"Nest is an awesome thermostat. It was super easy to install with clear instructions and it contained everything needed, even to cover up an existing thermostat. It is so nice to have my thermostat connected to my smartphone and my electric company even gave me a rebate to offset some of the cost. Great product.",Easy to Install
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,db1000,Easy to install. Love that I can control thermostat from my cell phone. I can control the temperature when I am away from home or just sitting on the couch. It looks stylish on the wall.,Great product
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,Alecx,I love that I can have a home away temperature to increase savings,I can verify my savings on my phone
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Pinka,"Bought this because a friend said it had been terrific for him and I could control it from my phone. It was on sale and I was getting a Google Home Mini also, this could be used to change Nest settings too and I thought I'd place it near the bed so it could control temp adjustments at night. BOY AM I GLAD I bought THIS! What a gem! it can change settings if I'm home or away saving me plenty already. My Best Buy guy was able to install in about 30 minutes, and it's pretty. I recommended to another friend who was remodeling and they put in 2 and separated the house into two zones really saving them money!",Just the BEST!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,RunningMom,"I love the nest. The best part is being able to access it via smartphone and make changes. If I am in bed and cold I can open the app and increase the temperature, instead of getting up and going downstairs. If my husband and I are both away from the house it automatically switches to ""Away"" mode and lowers the temperature to eco mode. The only downside is that once we come home it can take several hours for the temperature to increase back to the ""Home"" setting... thinking going from 62 degrees to 72 degrees... but can't really blame the nest for this, its more because of the size of the house. I have learned to switch my status to ""home"" when I leave work to give it time to heat up",Worth the money
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,QuestCat,"I replaced my old thermostat with the Nest. I'm not a very handy person but was able to follow the instructions easy enough to set it up. The Nest does a good job of remembering what temperatures you use at different times of day. But if temperatures fluctuate, then you have to adjust anyway. The biggest disadvantage for me is not being able to run the furnace fan by itself. The app is great for keeping an eye on temperatures when your away, and adjusting it while away. Overall I like it, and am on track to receive the incentive that should help reduce it's initial cost.",Simple to use and set up
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Aug 2020,StacheCache,"After reading dozens of smart thermostat reviews, product instructions, even taking to a furnace guy, I was convinced a “C” wire was required for these devices to work.  That was a deal breaker for me. 

 But our son, who’s installed NEST units in his previous and current home said,  “not true”.  So I took a leap and bought this latest version at BB. My son first walked me through the compatibility test. Our existing HVAC wiring passed the NEST Test!!  Then he guided me through the install via phone which took only minutes!  Wow!  This stylish little device is amazing. As someone who constantly tweaks our TV room temp, I can now do that with my phone. Absolutely brilliant!!!",Nice New NEST!!!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Heng82,"Best thermostat and it’s easy to install, set up and use. Makes controlling your temp from anywhere extremely easy. My wife and I installed and immediately started seeing savings by using the away function. We have these also installed in our parents homes and they love them also",Awesome
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,bigcity5s,"easy to install and operate,can access through phone or iPad.",hi tech money saver
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Jun 2020,Gamernick,This thermostat helps us reduce unwanted use of the AC or heater. It seamlessly learned our daily routine and adapts for our needs,Saves me money
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,Redhillsja,"I can honestly say without a doubt that this product is worth every dime it costed. Setting up was easy as well as downloading the app. It doesn't get any easier, you can go through the programming process or just let Nest do it's thing by learning your routine. Either way you can't go wrong.

Because of my family's irregular routine I went ahead and did the weekly programming but, it's definitely great to use the app to regulate the temperature whenever no one is home and the system is still running. I simply just hit the ""away"" option and the system turns off until it is required to start cooling again.

Overall, I have no regrets and that $100 rebate from the gas company definitely helped in deciding to buy.

Highly recommend!",A Must Buy....
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Nuyorican,The Nest Thermostat is definitely the best thermostat I ever owned. This thermostat is best used if have a smart home or making a smart home. I use Google Assistant to control the Nest as well as the Nest App. A wifi connection is strongly recommended to get the most out of this product because that is where it starts saving you energy costs. It can use your phones location to know when you are not home and put itself in Eco mode or you can set a schedule. This can be on a 2.4GHz or 5GHz connection. Installation was easy and I have no experience changing a thermostat.,Awesome Thermostat with Simple Interface
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,TimtheGreat,"I love this thing, the app will save you money, it looks really nice, and it's really easy to install.",So worth it!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,Marinepilot,"This thermostat is everything it is cracked up to be and more! It has lowered my energy bill another $50 at least since I've gotten it. The ability to program it when you are there or away, and then it enhances that program by learning your habits is amazing. It thinks of things that I don't even think of! The one thing that would be better if built right in would be the ability to geofence the Nest, but there are third party apps out there that let you do that, so you can set it and forget it basically. When you leave the house it goes into away mode, and you have it turn itself back on and start cooling/heating when you are on your way home! The ability to heat and cool is extremely well liked also, so during those odd times of the year when one day you have heat on in the morning and air on in the afternoon, you can use that setting so you don't have to keep running back and forth to the thermostat. I also love that I can control it from my phone or tablet. Too cold in the morning? Grab the device and turn the heat up without getting uncovered!

I love my Nest thermostat and am looking forward to purchasing a few Nest smoke/CO2 detectors in the near future! Very highly recommended!",Just incredible!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,Smartlock13,It works great and looks great in my wall. I love being able to adjust the temperature from my phone.,Love the nest
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Apr 2020,Jay019,This thing has paid for itself several times over with my energy bill decreasing right away! I love the app so you can preset the temperature of your home before you get there!,I love this thing!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Chimi246,Its nice that you can control the temperature from your phone so you dont have to get up in the middle of the night if you're too hot or cold. I like that it knows when you are away from home so that it will adjust the temperature to be more energy efficient.,Nice to have
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,4,23 Nov 2019,Dred,Is able to learn where you normally set your temps and saves you money.,Very nice thermostat.
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,Mque1385,Away feature saves a lot of money and love having control on my phone,Love it
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Mar 2020,Allenlove,Amazing heating/air conditioning tool. I love that I can be lounging on the couch or laying in the bed and I can control Temperatures from my phone.,Awesome
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,daveysb81,"I am not an electrician by any means. I followed the instructions BUT I have a dual heating system which normally requires “professional installation.” So, I hooked everything up exactly how it said and it was not working correctly. I called Nest and they completely walked me through everything and they were the most friendly customer service reps I have ever talked to. 
System works great now and I love that I can control it from my phone when I’m at work, on vacation, etc. it has learned my schedule up to this point and has definitely saved me some money.",Customer Support was Amazing
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Sep 2020,Mamalove76,Love this 3rd generation thermostat! It’s perfect and works great. I set it and I don’t have to worry about it. It maintains your desired settings and I love that you can operate it from anywhere when you leave your home from the phone app. Goodbye to the obsolete thermostats. It looks great also. I purchased the stainless steel version. Can’t wait to test the cold/ hot settings when fall enters and your nights and mornings turn cold. I would recommend this product to anyone in need of a thermostat. It is pricey but so worth it.,Love the modern look
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,4,23 Nov 2016,javaguy,"This product is great, as it helps to reduce unnecessary utilization of HVAC. It's ability to automatically set a schedule based upon your being home or away is one of the most useful features. Only issue occurred during installation, as the thermostat states that it does not require a ""common"" (C) wire for power. That is incorrect, as the thermostat does not function properly without one. If a C wire is not used for power, then the thermostat will obtain a charge by sending a pulse to your HVAC unit every minute or so...in my case, this caused my A/C to turn off every minute. I'd say if you can run a C wire or if you have one available, that is the recommended way to install.","Works well, elegant interface, and saves money."
